Region,Product,Channel,Month,Scenario,StoreId,CustomerSegment,Revenue,Cost,Units,Discount
North,Omega,Distributor,Oct,Actual,S008,Enterprise,11023.71,7496.12,81,551.19
North,Omega,Distributor,Oct,Actual,S009,SMB,10368.86,7050.82,76,518.44
North,Omega,Distributor,Oct,Actual,S009,MidMarket,10707.21,7280.9,79,535.36
North,Omega,Distributor,Oct,Actual,S009,Enterprise,10870.55,7391.97,80,543.53
North,Omega,Distributor,Oct,Budget,S001,SMB,9548.05,6492.67,70,477.4
North,Omega,Distributor,Oct,Budget,S001,MidMarket,9793.95,6659.89,72,489.7
North,Omega,Distributor,Oct,Budget,S001,Enterprise,9783.85,6653.02,72,489.19
North,Omega,Distributor,Oct,Budget,S002,SMB,9674.77,6578.84,71,483.74
North,Omega,Distributor,Oct,Budget,S002,MidMarket,9620.68,6542.06,71,481.03
North,Omega,Distributor,Oct,Budget,S002,Enterprise,10035.58,6824.19,74,501.78
North,Omega,Distributor,Oct,Budget,S003,SMB,9587.5,6519.5,71,479.38
North,Omega,Distributor,Oct,Budget,S003,MidMarket,9806.4,6668.35,72,490.32
North,Omega,Distributor,Oct,Budget,S003,Enterprise,10311.3,7011.68,76,515.56
North,Omega,Distributor,Oct,Budget,S004,SMB,9545.22,6490.75,70,477.26
North,Omega,Distributor,Oct,Budget,S004,MidMarket,10092.13,6862.65,74,504.61
North,Omega,Distributor,Oct,Budget,S004,Enterprise,10138.03,6893.86,75,506.9
North,Omega,Distributor,Oct,Budget,S005,SMB,10023.95,6816.29,74,501.2
North,Omega,Distributor,Oct,Budget,S005,MidMarket,9860.85,6705.38,73,493.04
North,Omega,Distributor,Oct,Budget,S005,Enterprise,10372.75,7053.47,76,518.64
North,Omega,Distributor,Oct,Budget,S006,SMB,9858.68,6703.9,73,492.93
North,Omega,Distributor,Oct,Budget,S006,MidMarket,10194.58,6932.31,75,509.73
North,Omega,Distributor,Oct,Budget,S006,Enterprise,10379.48,7058.05,76,518.97
North,Omega,Distributor,Oct,Budget,S007,SMB,9926.4,6749.95,73,496.32
North,Omega,Distributor,Oct,Budget,S007,MidMarket,9955.3,6769.6,73,497.76
North,Omega,Distributor,Oct,Budget,S007,Enterprise,10377.2,7056.5,76,518.86
North,Omega,Distributor,Oct,Budget,S008,SMB,9907.13,6736.85,73,495.36
North,Omega,Distributor,Oct,Budget,S008,MidMarket,10370.03,7051.62,76,518.5
North,Omega,Distributor,Oct,Budget,S008,Enterprise,10263.93,6979.47,76,513.2
North,Omega,Distributor,Oct,Budget,S009,SMB,10017.85,6812.14,74,500.89
North,Omega,Distributor,Oct,Budget,S009,MidMarket,10171.75,6916.79,75,508.59
North,Omega,Distributor,Oct,Budget,S009,Enterprise,10513.65,7149.28,77,525.68
South,Alpha,Online,Jan,Actual,S001,SMB,7492.01,4345.37,78,224.76
South,Alpha,Online,Jan,Actual,S001,MidMarket,7981.34,4629.18,84,239.44
South,Alpha,Online,Jan,Actual,S001,Enterprise,7993.67,4636.33,84,239.81
South,Alpha,Online,Jan,Actual,S002,SMB,7916.59,4591.62,83,237.5
South,Alpha,Online,Jan,Actual,S002,MidMarket,8047.92,4667.79,84,241.44
South,Alpha,Online,Jan,Actual,S002,Enterprise,8111.25,4704.52,85,243.34
South,Alpha,Online,Jan,Actual,S003,SMB,7829.17,4540.92,82,234.88
South,Alpha,Online,Jan,Actual,S003,MidMarket,7942.5,4606.65,83,238.27
South,Alpha,Online,Jan,Actual,S003,Enterprise,8392.83,4867.84,88,251.78
South,Alpha,Online,Jan,Actual,S004,SMB,7837.76,4545.9,82,235.13
South,Alpha,Online,Jan,Actual,S004,MidMarket,8205.08,4758.95,86,246.15
South,Alpha,Online,Jan,Actual,S004,Enterprise,8004.41,4642.56,84,240.13
South,Alpha,Online,Jan,Actual,S005,SMB,7840.34,4547.4,82,235.21
South,Alpha,Online,Jan,Actual,S005,MidMarket,7879.67,4570.21,82,236.39
South,Alpha,Online,Jan,Actual,S005,Enterprise,8178.99,4743.81,86,245.37
South,Alpha,Online,Jan,Actual,S006,SMB,7684.92,4457.25,80,230.55
South,Alpha,Online,Jan,Actual,S006,MidMarket,8072.25,4681.9,84,242.17
South,Alpha,Online,Jan,Actual,S006,Enterprise,8427.58,4888.0,88,252.83
South,Alpha,Online,Jan,Actual,S007,SMB,8110.5,4704.09,85,243.31
South,Alpha,Online,Jan,Actual,S007,MidMarket,8045.83,4666.58,84,241.37
South,Alpha,Online,Jan,Actual,S007,Enterprise,8506.16,4933.57,89,255.18
South,Alpha,Online,Jan,Actual,S008,SMB,8123.08,4711.39,85,243.69
South,Alpha,Online,Jan,Actual,S008,MidMarket,8107.41,4702.3,85,243.22
South,Alpha,Online,Jan,Actual,S008,Enterprise,8625.74,5002.93,90,258.77
South,Alpha,Online,Jan,Actual,S009,SMB,7981.67,4629.37,84,239.45
South,Alpha,Online,Jan,Actual,S009,MidMarket,8257.99,4789.63,86,247.74
South,Alpha,Online,Jan,Actual,S009,Enterprise,8762.32,5082.15,92,262.87
South,Alpha,Online,Jan,Budget,S001,SMB,7090.93,4112.74,74,212.73
South,Alpha,Online,Jan,Budget,S001,MidMarket,7387.68,4284.85,77,221.63
South,Alpha,Online,Jan,Budget,S001,Enterprise,7610.43,4414.05,80,228.31
South,Alpha,Online,Jan,Budget,S002,SMB,6968.12,4041.51,73,209.04
South,Alpha,Online,Jan,Budget,S002,MidMarket,7534.86,4370.22,79,226.05
South,Alpha,Online,Jan,Budget,S002,Enterprise,7815.61,4533.05,82,234.47
South,Alpha,Online,Jan,Budget,S003,SMB,7151.3,4147.75,75,214.54
South,Alpha,Online,Jan,Budget,S003,MidMarket,7357.05,4267.09,77,220.71
South,Alpha,Online,Jan,Budget,S003,Enterprise,7589.8,4402.08,79,227.69
South,Alpha,Online,Jan,Budget,S004,SMB,7117.49,4128.14,74,213.52
South,Alpha,Online,Jan,Budget,S004,MidMarket,7487.24,4342.6,78,224.62
South,Alpha,Online,Jan,Budget,S004,Enterprise,7839.99,4547.19,82,235.2
South,Alpha,Online,Jan,Budget,S005,SMB,7506.68,4353.87,79,225.2
South,Alpha,Online,Jan,Budget,S005,MidMarket,7756.43,4498.73,81,232.69
South,Alpha,Online,Jan,Budget,S005,Enterprise,7724.17,4480.02,81,231.73
South,Alpha,Online,Jan,Budget,S006,SMB,7214.86,4184.62,75,216.45
South,Alpha,Online,Jan,Budget,S006,MidMarket,7672.61,4450.11,80,230.18
South,Alpha,Online,Jan,Budget,S006,Enterprise,8078.36,4685.45,85,242.35
South,Alpha,Online,Jan,Budget,S007,SMB,7321.05,4246.21,77,219.63
South,Alpha,Online,Jan,Budget,S007,MidMarket,7685.8,4457.76,80,230.57
South,Alpha,Online,Jan,Budget,S007,Enterprise,7815.55,4533.02,82,234.47
South,Alpha,Online,Jan,Budget,S008,SMB,7464.24,4329.26,78,223.93
South,Alpha,Online,Jan,Budget,S008,MidMarket,7606.99,4412.05,80,228.21
South,Alpha,Online,Jan,Budget,S008,Enterprise,8165.74,4736.13,85,244.97
South,Alpha,Online,Jan,Budget,S009,SMB,7629.43,4425.07,80,228.88
South,Alpha,Online,Jan,Budget,S009,MidMarket,7686.17,4457.98,80,230.59
South,Alpha,Online,Jan,Budget,S009,Enterprise,7854.92,4555.85,82,235.65
South,Alpha,Online,Feb,Actual,S001,SMB,8201.95,4757.13,86,246.06
South,Alpha,Online,Feb,Actual,S001,MidMarket,8331.06,4832.01,87,249.93
South,Alpha,Online,Feb,Actual,S001,Enterprise,8529.17,4946.92,89,255.88
South,Alpha,Online,Feb,Actual,S002,SMB,8251.73,4786.0,86,247.55
South,Alpha,Online,Feb,Actual,S002,MidMarket,8471.84,4913.67,89,254.16
South,Alpha,Online,Feb,Actual,S002,Enterprise,8334.95,4834.27,87,250.05
South,Alpha,Online,Feb,Actual,S003,SMB,8088.51,4691.34,85,242.66
South,Alpha,Online,Feb,Actual,S003,MidMarket,8441.61,4896.13,88,253.25
South,Alpha,Online,Feb,Actual,S003,Enterprise,8397.72,4870.68,88,251.93
South,Alpha,Online,Feb,Actual,S004,SMB,8011.28,4646.54,84,240.34
South,Alpha,Online,Feb,Actual,S004,MidMarket,8498.39,4929.07,89,254.95
South,Alpha,Online,Feb,Actual,S004,Enterprise,8476.5,4916.37,89,254.29
South,Alpha,Online,Feb,Actual,S005,SMB,8395.06,4869.13,88,251.85
South,Alpha,Online,Feb,Actual,S005,MidMarket,8315.17,4822.8,87,249.46
South,Alpha,Online,Feb,Actual,S005,Enterprise,8516.28,4939.44,89,255.49
South,Alpha,Online,Feb,Actual,S006,SMB,8123.84,4711.83,85,243.72
South,Alpha,Online,Feb,Actual,S006,MidMarket,8340.95,4837.75,87,250.23
South,Alpha,Online,Feb,Actual,S006,Enterprise,8896.05,5159.71,93,266.88
South,Alpha,Online,Feb,Actual,S007,SMB,8191.61,4751.13,86,245.75
South,Alpha,Online,Feb,Actual,S007,MidMarket,8723.72,5059.76,91,261.71
South,Alpha,Online,Feb,Actual,S007,Enterprise,8842.83,5128.84,93,265.28
South,Alpha,Online,Feb,Actual,S008,SMB,8304.39,4816.55,87,249.13
South,Alpha,Online,Feb,Actual,S008,MidMarket,8432.5,4890.85,88,252.97
South,Alpha,Online,Feb,Actual,S008,Enterprise,8982.61,5209.91,94,269.48
South,Alpha,Online,Feb,Actual,S009,SMB,8234.17,4775.82,86,247.03
South,Alpha,Online,Feb,Actual,S009,MidMarket,8472.28,4913.92,89,254.17
South,Alpha,Online,Feb,Actual,S009,Enterprise,9113.38,5285.76,95,273.4
South,Alpha,Online,Feb,Budget,S001,SMB,7279.88,4222.33,76,218.4
South,Alpha,Online,Feb,Budget,S001,MidMarket,7803.12,4525.81,82,234.09
South,Alpha,Online,Feb,Budget,S001,Enterprise,8163.36,4734.75,85,244.9
South,Alpha,Online,Feb,Budget,S002,SMB,7633.19,4427.25,80,229.0
South,Alpha,Online,Feb,Budget,S002,MidMarket,7763.43,4502.79,81,232.9
South,Alpha,Online,Feb,Budget,S002,Enterprise,8042.67,4664.75,84,241.28
South,Alpha,Online,Feb,Budget,S003,SMB,7351.5,4263.87,77,220.54
South,Alpha,Online,Feb,Budget,S003,MidMarket,7956.74,4614.91,83,238.7
South,Alpha,Online,Feb,Budget,S003,Enterprise,8220.98,4768.17,86,246.63
South,Alpha,Online,Feb,Budget,S004,SMB,7679.81,4454.29,80,230.39
South,Alpha,Online,Feb,Budget,S004,MidMarket,8110.05,4703.83,85,243.3
South,Alpha,Online,Feb,Budget,S004,Enterprise,7858.29,4557.81,82,235.75
South,Alpha,Online,Feb,Budget,S005,SMB,7891.12,4576.85,83,236.73
South,Alpha,Online,Feb,Budget,S005,MidMarket,7920.36,4593.81,83,237.61
South,Alpha,Online,Feb,Budget,S005,Enterprise,8081.6,4687.33,85,242.45
South,Alpha,Online,Feb,Budget,S006,SMB,7828.43,4540.49,82,234.85
South,Alpha,Online,Feb,Budget,S006,MidMarket,7889.67,4576.01,83,236.69
South,Alpha,Online,Feb,Budget,S006,Enterprise,8197.91,4754.79,86,245.94
South,Alpha,Online,Feb,Budget,S007,SMB,8024.74,4654.35,84,240.74
South,Alpha,Online,Feb,Budget,S007,MidMarket,8233.98,4775.71,86,247.02
South,Alpha,Online,Feb,Budget,S007,Enterprise,8459.22,4906.35,89,253.78
South,Alpha,Online,Feb,Budget,S008,SMB,7914.05,4590.15,83,237.42
South,Alpha,Online,Feb,Budget,S008,MidMarket,8281.29,4803.15,87,248.44
South,Alpha,Online,Feb,Budget,S008,Enterprise,8194.53,4752.83,86,245.84
South,Alpha,Online,Feb,Budget,S009,SMB,7925.36,4596.71,83,237.76
South,Alpha,Online,Feb,Budget,S009,MidMarket,7984.6,4631.07,84,239.54
South,Alpha,Online,Feb,Budget,S009,Enterprise,8499.84,4929.91,89,255.0
South,Alpha,Online,Mar,Actual,S001,SMB,8447.73,4899.68,88,253.43
South,Alpha,Online,Mar,Actual,S001,MidMarket,8473.9,4914.86,89,254.22
South,Alpha,Online,Mar,Actual,S001,Enterprise,8589.07,4981.66,90,257.67
South,Alpha,Online,Mar,Actual,S002,SMB,8241.02,4779.79,86,247.23
South,Alpha,Online,Mar,Actual,S002,MidMarket,8384.19,4862.83,88,251.53
South,Alpha,Online,Mar,Actual,S002,Enterprise,8888.36,5155.25,93,266.65
South,Alpha,Online,Mar,Actual,S003,SMB,8391.32,4866.97,88,251.74
South,Alpha,Online,Mar,Actual,S003,MidMarket,8394.48,4868.8,88,251.83
South,Alpha,Online,Mar,Actual,S003,Enterprise,8589.65,4982.0,90,257.69
South,Alpha,Online,Mar,Actual,S004,SMB,8423.61,4885.69,88,252.71
South,Alpha,Online,Mar,Actual,S004,MidMarket,8796.78,5102.13,92,263.9
South,Alpha,Online,Mar,Actual,S004,Enterprise,8836.94,5125.43,93,265.11
South,Alpha,Online,Mar,Actual,S005,SMB,8456.9,4905.0,89,253.71
South,Alpha,Online,Mar,Actual,S005,MidMarket,8927.07,5177.7,93,267.81
South,Alpha,Online,Mar,Actual,S005,Enterprise,8955.23,5194.03,94,268.66
South,Alpha,Online,Mar,Actual,S006,SMB,8287.19,4806.57,87,248.62
South,Alpha,Online,Mar,Actual,S006,MidMarket,8761.36,5081.59,92,262.84
South,Alpha,Online,Mar,Actual,S006,Enterprise,8914.53,5170.43,93,267.44
South,Alpha,Online,Mar,Actual,S007,SMB,8530.48,4947.68,89,255.91
South,Alpha,Online,Mar,Actual,S007,MidMarket,9002.65,5221.54,94,270.08
South,Alpha,Online,Mar,Actual,S007,Enterprise,9146.82,5305.16,96,274.4
South,Alpha,Online,Mar,Actual,S008,SMB,8784.78,5095.17,92,263.54
South,Alpha,Online,Mar,Actual,S008,MidMarket,8709.94,5051.77,91,261.3
South,Alpha,Online,Mar,Actual,S008,Enterprise,9088.11,5271.1,95,272.64
South,Alpha,Online,Mar,Actual,S009,SMB,8945.07,5188.14,94,268.35
South,Alpha,Online,Mar,Actual,S009,MidMarket,8740.23,5069.33,92,262.21
South,Alpha,Online,Mar,Actual,S009,Enterprise,9269.4,5376.25,97,278.08
South,Alpha,Online,Mar,Budget,S001,SMB,7750.95,4495.55,81,232.53
South,Alpha,Online,Mar,Budget,S001,MidMarket,7940.13,4605.28,83,238.2
South,Alpha,Online,Mar,Budget,S001,Enterprise,8085.3,4689.47,85,242.56
South,Alpha,Online,Mar,Budget,S002,SMB,7892.74,4577.79,83,236.78
South,Alpha,Online,Mar,Budget,S002,MidMarket,7763.92,4503.07,81,232.92
South,Alpha,Online,Mar,Budget,S002,Enterprise,7985.1,4631.36,84,239.55
South,Alpha,Online,Mar,Budget,S003,SMB,7940.54,4605.51,83,238.22
South,Alpha,Online,Mar,Budget,S003,MidMarket,7921.71,4594.59,83,237.65
South,Alpha,Online,Mar,Budget,S003,Enterprise,8227.89,4772.18,86,246.84
South,Alpha,Online,Mar,Budget,S004,SMB,7947.33,4609.45,83,238.42
South,Alpha,Online,Mar,Budget,S004,MidMarket,7920.51,4593.9,83,237.62
South,Alpha,Online,Mar,Budget,S004,Enterprise,8254.69,4787.72,86,247.64
South,Alpha,Online,Mar,Budget,S005,SMB,7890.13,4576.28,83,236.7
South,Alpha,Online,Mar,Budget,S005,MidMarket,8237.3,4777.63,86,247.12
South,Alpha,Online,Mar,Budget,S005,Enterprise,8584.48,4979.0,90,257.53
South,Alpha,Online,Mar,Budget,S006,SMB,7891.92,4577.31,83,236.76
South,Alpha,Online,Mar,Budget,S006,MidMarket,8074.1,4682.98,84,242.22
South,Alpha,Online,Mar,Budget,S006,Enterprise,8478.27,4917.4,89,254.35
South,Alpha,Online,Mar,Budget,S007,SMB,7948.71,4610.25,83,238.46
South,Alpha,Online,Mar,Budget,S007,MidMarket,8154.89,4729.84,85,244.65
South,Alpha,Online,Mar,Budget,S007,Enterprise,8390.07,4866.24,88,251.7
South,Alpha,Online,Mar,Budget,S008,SMB,8110.51,4704.1,85,243.32
South,Alpha,Online,Mar,Budget,S008,MidMarket,8578.69,4975.64,90,257.36
South,Alpha,Online,Mar,Budget,S008,Enterprise,8620.86,5000.1,90,258.63
South,Alpha,Online,Mar,Budget,S009,SMB,8099.3,4697.59,85,242.98
South,Alpha,Online,Mar,Budget,S009,MidMarket,8330.48,4831.68,87,249.91
South,Alpha,Online,Mar,Budget,S009,Enterprise,8456.66,4904.86,89,253.7
South,Alpha,Online,Apr,Actual,S001,SMB,8383.46,4862.41,88,251.5
South,Alpha,Online,Apr,Actual,S001,MidMarket,8577.46,4974.93,90,257.32
South,Alpha,Online,Apr,Actual,S001,Enterprise,8699.47,5045.69,91,260.98
South,Alpha,Online,Apr,Actual,S002,SMB,8400.46,4872.27,88,252.01
South,Alpha,Online,Apr,Actual,S002,MidMarket,8776.47,5090.35,92,263.29
South,Alpha,Online,Apr,Actual,S002,Enterprise,9035.47,5240.57,95,271.06
South,Alpha,Online,Apr,Actual,S003,SMB,8434.46,4891.99,88,253.03
South,Alpha,Online,Apr,Actual,S003,MidMarket,8662.47,5024.23,91,259.87
South,Alpha,Online,Apr,Actual,S003,Enterprise,9145.47,5304.37,96,274.36
South,Alpha,Online,Apr,Actual,S004,SMB,8507.46,4934.33,89,255.22
South,Alpha,Online,Apr,Actual,S004,MidMarket,8677.47,5032.93,91,260.32
South,Alpha,Online,Apr,Actual,S004,Enterprise,8996.47,5217.95,94,269.89
South,Alpha,Online,Apr,Actual,S005,SMB,8452.46,4902.43,88,253.57
South,Alpha,Online,Apr,Actual,S005,MidMarket,8884.47,5152.99,93,266.53
South,Alpha,Online,Apr,Actual,S005,Enterprise,8891.47,5157.05,93,266.74
South,Alpha,Online,Apr,Actual,S006,SMB,8712.47,5053.23,91,261.37
South,Alpha,Online,Apr,Actual,S006,MidMarket,9001.47,5220.85,94,270.04
South,Alpha,Online,Apr,Actual,S006,Enterprise,8999.47,5219.69,94,269.98
South,Alpha,Online,Apr,Actual,S007,SMB,8892.47,5157.63,93,266.77
South,Alpha,Online,Apr,Actual,S007,MidMarket,8759.47,5080.49,92,262.78
South,Alpha,Online,Apr,Actual,S007,Enterprise,9309.47,5399.49,97,279.28
South,Alpha,Online,Apr,Actual,S008,SMB,8672.47,5030.03,91,260.17
South,Alpha,Online,Apr,Actual,S008,MidMarket,9177.47,5322.93,96,275.32
South,Alpha,Online,Apr,Actual,S008,Enterprise,9118.47,5288.71,95,273.55
South,Alpha,Online,Apr,Actual,S009,SMB,8876.47,5148.35,93,266.29
South,Alpha,Online,Apr,Actual,S009,MidMarket,9045.47,5246.37,95,271.36
South,Alpha,Online,Apr,Actual,S009,Enterprise,9494.47,5506.79,99,284.83
South,Alpha,Online,Apr,Budget,S001,SMB,7820.75,4536.03,82,234.62
South,Alpha,Online,Apr,Budget,S001,MidMarket,7943.84,4607.43,83,238.32
South,Alpha,Online,Apr,Budget,S001,Enterprise,8135.92,4718.83,85,244.08
South,Alpha,Online,Apr,Budget,S002,SMB,8089.27,4691.78,85,242.68
South,Alpha,Online,Apr,Budget,S002,MidMarket,8389.36,4865.83,88,251.68
South,Alpha,Online,Apr,Budget,S002,Enterprise,8494.44,4926.78,89,254.83
South,Alpha,Online,Apr,Budget,S003,SMB,7810.8,4530.26,82,234.32
South,Alpha,Online,Apr,Budget,S003,MidMarket,8194.88,4753.03,86,245.85
South,Alpha,Online,Apr,Budget,S003,Enterprise,8582.96,4978.12,90,257.49
South,Alpha,Online,Apr,Budget,S004,SMB,7793.32,4520.13,82,233.8
South,Alpha,Online,Apr,Budget,S004,MidMarket,8097.4,4696.49,85,242.92
South,Alpha,Online,Apr,Budget,S004,Enterprise,8440.48,4895.48,88,253.21
South,Alpha,Online,Apr,Budget,S005,SMB,8098.84,4697.33,85,242.97
South,Alpha,Online,Apr,Budget,S005,MidMarket,8129.92,4715.35,85,243.9
South,Alpha,Online,Apr,Budget,S005,Enterprise,8737.0,5067.46,91,262.11
South,Alpha,Online,Apr,Budget,S006,SMB,8332.36,4832.77,87,249.97
South,Alpha,Online,Apr,Budget,S006,MidMarket,8438.44,4894.3,88,253.15
South,Alpha,Online,Apr,Budget,S006,Enterprise,8598.52,4987.14,90,257.96
South,Alpha,Online,Apr,Budget,S007,SMB,8225.88,4771.01,86,246.78
South,Alpha,Online,Apr,Budget,S007,MidMarket,8538.96,4952.6,89,256.17
South,Alpha,Online,Apr,Budget,S007,Enterprise,8550.04,4959.02,90,256.5
South,Alpha,Online,Apr,Budget,S008,SMB,8409.4,4877.45,88,252.28
South,Alpha,Online,Apr,Budget,S008,MidMarket,8474.48,4915.2,89,254.23
South,Alpha,Online,Apr,Budget,S008,Enterprise,8596.56,4986.0,90,257.9
South,Alpha,Online,Apr,Budget,S009,SMB,8189.92,4750.15,86,245.7
South,Alpha,Online,Apr,Budget,S009,MidMarket,8567.0,4968.86,90,257.01
South,Alpha,Online,Apr,Budget,S009,Enterprise,8937.08,5183.51,94,268.11
South,Alpha,Online,May,Actual,S001,SMB,8456.76,4904.92,89,253.7
South,Alpha,Online,May,Actual,S001,MidMarket,8418.66,4882.82,88,252.56
South,Alpha,Online,May,Actual,S001,Enterprise,8825.55,5118.82,92,264.77
South,Alpha,Online,May,Actual,S002,SMB,8273.73,4798.76,87,248.21
South,Alpha,Online,May,Actual,S002,MidMarket,8804.63,5106.69,92,264.14
South,Alpha,Online,May,Actual,S002,Enterprise,8762.53,5082.27,92,262.88
South,Alpha,Online,May,Actual,S003,SMB,8310.71,4820.21,87,249.32
South,Alpha,Online,May,Actual,S003,MidMarket,8618.6,4998.79,90,258.56
South,Alpha,Online,May,Actual,S003,Enterprise,9152.5,5308.45,96,274.57
South,Alpha,Online,May,Actual,S004,SMB,8467.68,4911.25,89,254.03
South,Alpha,Online,May,Actual,S004,MidMarket,8808.58,5108.98,92,264.26
South,Alpha,Online,May,Actual,S004,Enterprise,9222.48,5349.04,97,276.67
South,Alpha,Online,May,Actual,S005,SMB,8716.66,5055.66,91,261.5
South,Alpha,Online,May,Actual,S005,MidMarket,8671.55,5029.5,91,260.15
South,Alpha,Online,May,Actual,S005,Enterprise,9080.45,5266.66,95,272.41
South,Alpha,Online,May,Actual,S006,SMB,8832.63,5122.93,92,264.98
South,Alpha,Online,May,Actual,S006,MidMarket,8850.53,5133.31,93,265.52
South,Alpha,Online,May,Actual,S006,Enterprise,9040.43,5243.45,95,271.21
South,Alpha,Online,May,Actual,S007,SMB,8692.6,5041.71,91,260.78
South,Alpha,Online,May,Actual,S007,MidMarket,8920.5,5173.89,93,267.62
South,Alpha,Online,May,Actual,S007,Enterprise,9250.4,5365.23,97,277.51
South,Alpha,Online,May,Actual,S008,SMB,8850.58,5133.34,93,265.52
South,Alpha,Online,May,Actual,S008,MidMarket,9270.48,5376.88,97,278.11
South,Alpha,Online,May,Actual,S008,Enterprise,9435.38,5472.52,99,283.06
South,Alpha,Online,May,Actual,S009,SMB,8753.55,5077.06,92,262.61
South,Alpha,Online,May,Actual,S009,MidMarket,9026.45,5235.34,95,270.79
South,Alpha,Online,May,Actual,S009,Enterprise,9088.35,5271.24,95,272.65
South,Alpha,Online,May,Budget,S001,SMB,7871.75,4565.61,82,236.15
South,Alpha,Online,May,Budget,S001,MidMarket,7937.98,4604.03,83,238.14
South,Alpha,Online,May,Budget,S001,Enterprise,8269.2,4796.14,87,248.08
South,Alpha,Online,May,Budget,S002,SMB,8159.31,4732.4,85,244.78
South,Alpha,Online,May,Budget,S002,MidMarket,8276.53,4800.39,87,248.3
South,Alpha,Online,May,Budget,S002,Enterprise,8636.76,5009.32,90,259.1
South,Alpha,Online,May,Budget,S003,SMB,8078.86,4685.74,85,242.37
South,Alpha,Online,May,Budget,S003,MidMarket,8084.09,4688.77,85,242.52
South,Alpha,Online,May,Budget,S003,Enterprise,8492.31,4925.54,89,254.77
South,Alpha,Online,May,Budget,S004,SMB,8116.42,4707.52,85,243.49
South,Alpha,Online,May,Budget,S004,MidMarket,8368.65,4853.82,88,251.06
South,Alpha,Online,May,Budget,S004,Enterprise,8582.87,4978.06,90,257.49
South,Alpha,Online,May,Budget,S005,SMB,8150.98,4727.57,85,244.53
South,Alpha,Online,May,Budget,S005,MidMarket,8179.2,4743.94,86,245.38
South,Alpha,Online,May,Budget,S005,Enterprise,8703.43,5047.99,91,261.1
South,Alpha,Online,May,Budget,S006,SMB,8074.53,4683.23,84,242.24
South,Alpha,Online,May,Budget,S006,MidMarket,8324.76,4828.36,87,249.74
South,Alpha,Online,May,Budget,S006,Enterprise,8523.98,4943.91,89,255.72
South,Alpha,Online,May,Budget,S007,SMB,8327.09,4829.71,87,249.81
South,Alpha,Online,May,Budget,S007,MidMarket,8458.31,4905.82,89,253.75
South,Alpha,Online,May,Budget,S007,Enterprise,8660.54,5023.11,91,259.82
South,Alpha,Online,May,Budget,S008,SMB,8432.65,4890.94,88,252.98
South,Alpha,Online,May,Budget,S008,MidMarket,8627.87,5004.16,90,258.84
South,Alpha,Online,May,Budget,S008,Enterprise,8693.1,5042.0,91,260.79
South,Alpha,Online,May,Budget,S009,SMB,8545.2,4956.22,89,256.36
South,Alpha,Online,May,Budget,S009,MidMarket,8344.43,4839.77,87,250.33
South,Alpha,Online,May,Budget,S009,Enterprise,8713.65,5053.92,91,261.41
South,Alpha,Online,Jun,Actual,S001,SMB,8439.32,4894.81,88,253.18
South,Alpha,Online,Jun,Actual,S001,MidMarket,8493.18,4926.04,89,254.8
South,Alpha,Online,Jun,Actual,S001,Enterprise,8806.05,5107.51,92,264.18
South,Alpha,Online,Jun,Actual,S002,SMB,8503.79,4932.2,89,255.11
South,Alpha,Online,Jun,Actual,S002,MidMarket,8891.65,5157.16,93,266.75
South,Alpha,Online,Jun,Actual,S002,Enterprise,8698.51,5045.14,91,260.96
South,Alpha,Online,Jun,Actual,S003,SMB,8680.25,5034.55,91,260.41
South,Alpha,Online,Jun,Actual,S003,MidMarket,8543.11,4955.0,89,256.29
South,Alpha,Online,Jun,Actual,S003,Enterprise,9006.98,5224.05,94,270.21
South,Alpha,Online,Jun,Actual,S004,SMB,8704.72,5048.74,91,261.14
South,Alpha,Online,Jun,Actual,S004,MidMarket,8988.58,5213.38,94,269.66
South,Alpha,Online,Jun,Actual,S004,Enterprise,8907.44,5166.32,93,267.22
South,Alpha,Online,Jun,Actual,S005,SMB,8562.18,4966.06,90,256.87
South,Alpha,Online,Jun,Actual,S005,MidMarket,8892.05,5157.39,93,266.76
South,Alpha,Online,Jun,Actual,S005,Enterprise,9103.91,5280.27,95,273.12
South,Alpha,Online,Jun,Actual,S006,SMB,8694.65,5042.9,91,260.84
South,Alpha,Online,Jun,Actual,S006,MidMarket,8831.51,5122.28,92,264.95
South,Alpha,Online,Jun,Actual,S006,Enterprise,9280.37,5382.61,97,278.41
South,Alpha,Online,Jun,Actual,S007,SMB,8922.11,5174.82,93,267.66
South,Alpha,Online,Jun,Actual,S007,MidMarket,8715.98,5055.27,91,261.48
South,Alpha,Online,Jun,Actual,S007,Enterprise,8941.84,5186.27,94,268.26
South,Alpha,Online,Jun,Actual,S008,SMB,8595.58,4985.44,90,257.87
South,Alpha,Online,Jun,Actual,S008,MidMarket,8910.44,5168.06,93,267.31
South,Alpha,Online,Jun,Actual,S008,Enterprise,9073.31,5262.52,95,272.2
South,Alpha,Online,Jun,Actual,S009,SMB,8729.05,5062.85,91,261.87
South,Alpha,Online,Jun,Actual,S009,MidMarket,8952.91,5192.69,94,268.59
South,Alpha,Online,Jun,Actual,S009,Enterprise,9346.77,5421.13,98,280.4
South,Alpha,Online,Jun,Budget,S001,SMB,7771.8,4507.64,81,233.15
South,Alpha,Online,Jun,Budget,S001,MidMarket,8194.35,4752.72,86,245.83
South,Alpha,Online,Jun,Budget,S001,Enterprise,8175.9,4742.02,86,245.28
